question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
42,"1,2,3,4,5,6,7,8-Octahydro-5,5-dimethylnaphthalene-2-carbaldehyde",CC1(CCCC2=C1CCC(C2)C=O)C,,,Kwiatowy; Spicy; Powdery; Aromatyczny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1(CCCC2=C1CCC(C2)C=O)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [1,2,3,4,5,6,7,8-Octahydro-5,5-dimethylnaphthalene-2-carbaldehyde]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Kwiatowy,Descriptor 2=Muguet;Descriptor 3=Fresh
43,"4,5,6,7-Tetrahydro-3,6-dimethylbenzofuran",CC1CCC2=C(C1)OC=C2C,,,Spicy; Kwaśny; Dymny; Owocowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1CCC2=C(C1)OC=C2C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [4,5,6,7-Tetrahydro-3,6-dimethylbenzofuran]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Dymny,Descriptor 2=Nutty;Descriptor 3=Earthy
44,2-Methylvaleric acid,CCCC(C)C(=O)O,,,Siarkowy; Zwierzęcy; Kwaśny; Smakosz; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCC(C)C(=O)O]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [2-Methylvaleric acid]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Kwaśny,Descriptor 2=Sour;Descriptor 3=Cheesy
45,"Butanoic acid, 2-methyl-, 5-hexen-1-yl ester",CCC(C)C(=O)OCCCCC=C,,,Zielony; Siarkowy; Ziemisty; Zioła; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCC(C)C(=O)OCCCCC=C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [Butanoic acid, 2-methyl-, 5-hexen-1-yl ester]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Zielony,Descriptor 2=Fruity;Descriptor 3=Pineapple
46,Cinnamyl alcohol,C1=CC=C(C=C1)/C=C/CO,,,Powdery; Miód; Zielony; Spicy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C1=CC=C(C=C1)/C=C/CO]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Cinnamyl alcohol]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Spicy,Descriptor 2=Balsamic;Descriptor 3=Cinnamon
47,Dipropyl disulfide,CCCSSCCC,,,Zioła; Siarkowy; Amber; Minty; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCSSCCC]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Dipropyl disulfide]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Siarkowy,Descriptor 2=Onion;Descriptor 3=Green
48,"3-Ethyl-2,6-dimethylpyrazine",CCC1=NC=C(N=C1C)C,,,Owocowy; Minty; Jedzenie takie jak; Balsamiczny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCC1=NC=C(N=C1C)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [3-Ethyl-2,6-dimethylpyrazine]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Jedzenie takie jak,Descriptor 2=Peanut;Descriptor 3=Nutty
49,Dihydromyrcene,CC(CCC=C(C)C)C=C,,,Aromatyczny; Zioła; Owocowy; Jedzenie takie jak; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC(CCC=C(C)C)C=C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Dihydromyrcene]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Zioła,Descriptor 2=Citrus;Descriptor 3=Lime
50,"1H-Indole,3-heptanol,eta-1H-indol-3-yl-a,a,e-trimethyl ,8-bis-(2,3-dihydroindol)-2,6-
dimethyl-2-octanol",CC(CCCC(C)(C)O)CC(C1=CNC2=CC=CC=C21)C3=CNC4=CC=CC=C43,,,Zwierzęcy; Minty; Balsamiczny; Aromatyczny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC(CCCC(C)(C)O)CC(C1=CNC2=CC=CC=C21)C3=CNC4=CC=CC=C43]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [1H-Indole,3-heptanol,eta-1H-indol-3-yl-a,a,e-trimethyl ,8-bis-(2,3-dihydroindol)-2,6-
dimethyl-2-octanol]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Zwierzęcy,Descriptor 2=Indolic;Descriptor 3=Medicinal
51,o-Toluenethiol,CC1=CC=CC=C1S,,,Siarkowy; Zielony; Anisic; Miód; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1=CC=CC=C1S]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [o-Toluenethiol]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Siarkowy,Descriptor 2=Onion;Descriptor 3=Savoury
52,Acetylpyrazine,CC(=O)C1=NC=CN=C1,,,Ozon; Smakosz; Zioła; Aldehydowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC(=O)C1=NC=CN=C1]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Acetylpyrazine]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Smakosz,Descriptor 2=Buttery;Descriptor 3=Popcorn
53,"6,6-Dimethylbicyclo[3.1.1]hept-2-ene-2-propionaldehyde",CC1(C2CC=C(C1C2)CCC=O)C,,,Drzewny; Marynarka wojenna; Dymny; Amber; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1(C2CC=C(C1C2)CCC=O)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [6,6-Dimethylbicyclo[3.1.1]hept-2-ene-2-propionaldehyde]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Marynarka wojenna,Descriptor 2=Fresh;Descriptor 3=Herbal
54,"4,4a,5,9b-Tetrahydroindeno[1,2-d]-1,3-dioxine",C1C2COCOC2C3=CC=CC=C31,,,Kwiatowy; Zioła; Marynarka wojenna; Zwierzęcy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C1C2COCOC2C3=CC=CC=C31]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [4,4a,5,9b-Tetrahydroindeno[1,2-d]-1,3-dioxine]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Kwiatowy,Descriptor 2=Earthy;Descriptor 3=Leathery
55,Hop extract,C/C/1=C\2/CCC2=CC/C(=C/CC1)/C.CC(C)CC(=C)C1=C(C(=C(C(C1=O)(CC=C(C)C)O)O)CC=C(C)C)O.CC(C)CC(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)CC=C(C)C)O,,,Minty; Kamforowy; Anisic; Aromatyczny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C/C/1=C\2/CCC2=CC/C(=C/CC1)/C.CC(C)CC(=C)C1=C(C(=C(C(C1=O)(CC=C(C)C)O)O)CC=C(C)C)O.CC(C)CC(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)CC=C(C)C)O]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Hop extract]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Aromatyczny,Descriptor 2=Fruity;Descriptor 3=Herbal
56,Butyl butyrate,CCCCOC(=O)CCC,,,Smakosz; Spicy; Owocowy; Jedzenie takie jak; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCCOC(=O)CCC]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Butyl butyrate]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Owocowy,Descriptor 2=Raspberry;Descriptor 3=Blueberry
57,1H-Indene,C1C=CC2=CC=CC=C21,,,Aromatyczny; Marynarka wojenna; Cytrus; Zwierzęcy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C1C=CC2=CC=CC=C21]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [1H-Indene]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Zwierzęcy,Descriptor 2=Terpenic;Descriptor 3=Balsamic
58,Coumarin,C1=CC=C2C(=C1)C=CC(=O)O2,,,Zioła; Minty; Siarkowy; Powdery; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C1=CC=C2C(=C1)C=CC(=O)O2]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Coumarin]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Powdery,Descriptor 2=Warm;Descriptor 3=Almond
59,[2-Isopropoxyethyl]benzene,CC(C)OCCC1=CC=CC=C1,,,Zielony; Zioła; Miód; Zwierzęcy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC(C)OCCC1=CC=CC=C1]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [[2-Isopropoxyethyl]benzene]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Zielony,Descriptor 2=Floral;Descriptor 3=Hyacinth
60,Linalool oxide pyranoid,CC1(C(CCC(O1)(C)C=C)O)C,,,Kwiatowy; Jedzenie takie jak; Spicy; Zioła; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1(C(CCC(O1)(C)C=C)O)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Linalool oxide pyranoid]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Kwiatowy,Descriptor 2=Sweet;Descriptor 3=Honey
61,2-Hydroxymethylbenzoic acid gamma lactone,C1C2=CC=CC=C2C(=O)O1,,,Kwaśny; Zioła; Tytoń podobny do; Drzewny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C1C2=CC=CC=C2C(=O)O1]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [2-Hydroxymethylbenzoic acid gamma lactone]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Tytoń podobny do,Descriptor 2=Hay;Descriptor 3=Coconut
62,trans-2-Tridecenal,CCCCCCCCCC/C=C/C=O,,,Owocowy; Aldehydowy; Musk jak; Dymny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCCCCCCCC/C=C/C=O]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [trans-2-Tridecenal]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Aldehydowy,Descriptor 2=Mandarin;Descriptor 3=Green
63,"5-Methyl-5-propyl-2-(1-methylbutyl)-1,3-dioxan",CCCC(C)C1OCC(CO1)(C)CCC,,,Zielony; Tytoń podobny do; Cytrus; Siarkowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCC(C)C1OCC(CO1)(C)CCC]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [5-Methyl-5-propyl-2-(1-methylbutyl)-1,3-dioxan]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Zielony,Descriptor 2=Plastic;Descriptor 3=Floral
64,Furfuryl mercaptan,C1=COC(=C1)CS,,,Ziemisty; Zwierzęcy; Kwaśny; Jedzenie takie jak; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C1=COC(=C1)CS]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Furfuryl mercaptan]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jedzenie takie jak,Descriptor 2=Coffee;Descriptor 3=Roasted
65,4-Methylnonanoic acid,CCCCCC(C)CCC(=O)O,,,Tytoń podobny do; Minty; Kwaśny; Owocowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCCCC(C)CCC(=O)O]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [4-Methylnonanoic acid]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Kwaśny,Descriptor 2=Animal Like;Descriptor 3=Dry
66,2-Methyl-4-(camphenyl-8)-cyclohexanone,CC1CC(CCC1=O)CC2C3CCC(C3)C2(C)C,,,Zioła; Zwierzęcy; Minty; Dymny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1CC(CCC1=O)CC2C3CCC(C3)C2(C)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [2-Methyl-4-(camphenyl-8)-cyclohexanone]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Zwierzęcy,Descriptor 2=Woody;Descriptor 3=Amber
67,"6-(3Z)-3-hexen-1-yltetrahydro-2H-Pyran-2-one,",CC/C=C\CCC1CCCC(=O)O1,,,Ziemisty; Aromatyczny; Owocowy; Miód; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC/C=C\CCC1CCCC(=O)O1]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [6-(3Z)-3-hexen-1-yltetrahydro-2H-Pyran-2-one,]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Owocowy,Descriptor 2=Peach;Descriptor 3=Jasmin
68,Decanoic acid,CCCCCCCCCC(=O)O,,,Kwaśny; Marynarka wojenna; Miód; Cytrus; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCCCCCCCC(=O)O]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Decanoic acid]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Kwaśny,Descriptor 2=Creamy;Descriptor 3=Buttery
69,4-Ethylbenzaldehyde,CCC1=CC=C(C=C1)C=O,,,Ozon; Anisic; Jedzenie takie jak; Balsamiczny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCC1=CC=C(C=C1)C=O]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [4-Ethylbenzaldehyde]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Anisic,Descriptor 2=Almond;Descriptor 3=Cherry
70,5-(cis-3-Hexenyl)dihydro-5-methyl-2(3H)furanone,CC/C=C\CCC1(CCC(=O)O1)C,,,Jedzenie takie jak; Kamforowy; Smakosz; Zielony; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC/C=C\CCC1(CCC(=O)O1)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [5-(cis-3-Hexenyl)dihydro-5-methyl-2(3H)furanone]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Smakosz,Descriptor 2=Milky;Descriptor 3=Coconut
71,p-Menth-8-en-2-one,CC1CCC(CC1=O)C(=C)C,,,Ozon; Minty; Miód; Jedzenie takie jak; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1CCC(CC1=O)C(=C)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [p-Menth-8-en-2-one]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Minty,Descriptor 2=Warm;Descriptor 3=Herbal
72,Hexahydro-3H-benzofuran-2-one,C1CCC2C(C1)CC(=O)O2,,,Aldehydowy; Cytrus; Kwaśny; Tytoń podobny do; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C1CCC2C(C1)CC(=O)O2]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Hexahydro-3H-benzofuran-2-one]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Tytoń podobny do,Descriptor 2=Hay;Descriptor 3=Powdery
73,cis-4-Hexenal,C/C=C\CCC=O,,,Smakosz; Aldehydowy; Kwaśny; Cytrus; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C/C=C\CCC=O]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [cis-4-Hexenal]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Aldehydowy,Descriptor 2=Green;Descriptor 3=Oily
74,"4-(2,6,6-Trimethyl-2-cyclohexen)-2-methylbutanal",CC1=CCCC(C1C(C)CCC=O)(C)C,,,Owocowy; Drzewny; Tytoń podobny do; Smakosz; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1=CCCC(C1C(C)CCC=O)(C)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [4-(2,6,6-Trimethyl-2-cyclohexen)-2-methylbutanal]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Drzewny,Descriptor 2=Orris;Descriptor 3=Leathery
75,dl-Menthone,C[C@@H]1CC[C@H](C(=O)C1)C(C)C,,,Minty; Siarkowy; Kamforowy; Ozon; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C[C@@H]1CC[C@H](C(=O)C1)C(C)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [dl-Menthone]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Minty,Descriptor 2=Cooling;Descriptor 3=Sweet
76,4-Methylpentanoic acid,CC(C)CCC(=O)O,,,Kwaśny; Marynarka wojenna; Zielony; Miód; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC(C)CCC(=O)O]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [4-Methylpentanoic acid]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Kwaśny,Descriptor 2=Gourmand;Descriptor 3=Pungent
77,"Oxacyclohexadec-13-en-2-one, (13E)-",C1CCCCCC(=O)OCC/C=C/CCCC1,,,Anisic; Zioła; Musk jak; Amber; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C1CCCCCC(=O)OCC/C=C/CCCC1]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [Oxacyclohexadec-13-en-2-one, (13E)-]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Musk jak,Descriptor 2=Warm;Descriptor 3=Powdery
78,"Cyclohexanone, 2-methyl-5-(1-methylethyl)-",CC1CCC(CC1=O)C(C)C,,,Zielony; Ozon; Minty; Siarkowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1CCC(CC1=O)C(C)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [Cyclohexanone, 2-methyl-5-(1-methylethyl)-]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Minty,Descriptor 2=Caraway;Descriptor 3=Spearmint
79,"8aH-2,4a-Methanonaphthalen-8a-ol, octahydro-1,1,5,5-tetramethyl-",CC1(CCCC2(C13CCC(C3)C2(C)C)O)C,,,Siarkowy; Ziemisty; Powdery; Owocowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1(CCCC2(C13CCC(C3)C2(C)C)O)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [8aH-2,4a-Methanonaphthalen-8a-ol, octahydro-1,1,5,5-tetramethyl-]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Ziemisty,Descriptor 2=Patchouli;Descriptor 3=Vetiver
80,"Tricyclo[5.2.1.02,6]decan-8-one",C1CC2C(C1)C3CC2CC3=O,,,Aldehydowy; Zioła; Tytoń podobny do; Balsamiczny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C1CC2C(C1)C3CC2CC3=O]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [Tricyclo[5.2.1.02,6]decan-8-one]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Balsamiczny,Descriptor 2=Woody;Descriptor 3=Oily
81,"3,3,5-Trimethylcyclohexyl acetate",CC1CC(CC(C1)(C)C)OC(=O)C,,,Ozon; Zielony; Miód; Marynarka wojenna; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1CC(CC(C1)(C)C)OC(=O)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [3,3,5-Trimethylcyclohexyl acetate]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Zielony,Descriptor 2=Floral;Descriptor 3=Herbal
82,"Anisyl alcohol (o-,m-,p-)",COC1=CC=CC=C1CO,,,Anisic; Dymny; Smakosz; Minty; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [COC1=CC=CC=C1CO]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [Anisyl alcohol (o-,m-,p-)]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Anisic,Descriptor 2=Sweet;Descriptor 3=Liquorice
83,"Ethanone,  1-(2,3-dimethylbicyclo[2.2.1]hept-2-yl)-",CC1C2CCC(C2)C1(C)C(=O)C,,,Marynarka wojenna; Jedzenie takie jak; Kwiatowy; Aromatyczny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1C2CCC(C2)C1(C)C(=O)C]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [Ethanone,  1-(2,3-dimethylbicyclo[2.2.1]hept-2-yl)-]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..",Aromatyczny,Descriptor 2=Woody;Descriptor 3=Camphoraceous
84,d-Pulegone,C[C@@H]1CCC(=C(C)C)C(=O)C1,,,Minty; Anisic; Miód; Cytrus; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C[C@@H]1CCC(=C(C)C)C(=O)C1]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [d-Pulegone]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Minty,Descriptor 2=Aromatic;Descriptor 3=Herbal
85,4-Isopropylcyclohexanol,CC(C)C1CCC(CC1)O,,,Amber; Zwierzęcy; Balsamiczny; Anisic; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC(C)C1CCC(CC1)O]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [4-Isopropylcyclohexanol]? Wybierz tylko jedną z poniższych opcji: [OPTIONS]. Nie pisz żadnych komentarzy..,Zwierzęcy,Descriptor 2=Floral;Descriptor 3=Rose
