question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
542,2-Nonenal,CCCCCC/C=C/C=O,,,Μουσκ όπως; Ναυτικός; Πράσινο; Βαλσάμικο; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCCCCC/C=C/C=O]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [2-Nonenal]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Πράσινο,Descriptor 2=Cucumber;Descriptor 3=Oily
543,"4,8-Dimethyl-4,9-decadienal",CC(CCC=C(C)CCC=O)C=C,,,Λουλουδάτο; Καπνιστός; Φυτικά; Γήινος; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC(CCC=C(C)CCC=O)C=C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [4,8-Dimethyl-4,9-decadienal]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Λουλουδάτο,Descriptor 2=Cyclamen;Descriptor 3=Fresh
544,Rhodinyl phenylacetate,C[C@@H](CCCC(=C)C)CCOC(=O)CC1=CC=CC=C1,,,Τρόφιμα όπως; Φρουτώδης; Λουλουδάτο; Θειώδης; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [C[C@@H](CCCC(=C)C)CCOC(=O)CC1=CC=CC=C1]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Rhodinyl phenylacetate]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Λουλουδάτο,Descriptor 2=Rose;Descriptor 3=Honey
545,Borneol,CC1(C2CCC1(C(C2)O)C)C,,,Φυτικά; Κεχριμπάρι; Τρόφιμα όπως; Γήινος; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC1(C2CCC1(C(C2)O)C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Borneol]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Φυτικά,Descriptor 2=Camphoraceous;Descriptor 3=Pine
546,2-Methyl-2-pentenal,CCC=C(C)C=O,,,Φυτικά; Καμφορώδης; Γούντι; Μέλι; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCC=C(C)C=O]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [2-Methyl-2-pentenal]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Φυτικά,Descriptor 2=Fresh;Descriptor 3=Floral
547,(+)-Neomenthol,C[C@@H]1CC[C@H]([C@H](C1)O)C(C)C,,,Ανισικό; Ναυτικός; Τρόφιμα όπως; Μέντα; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [C[C@@H]1CC[C@H]([C@H](C1)O)C(C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [(+)-Neomenthol]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Μέντα,Descriptor 2=Fresh;Descriptor 3=Aromatic
548,"2,6,6-Trimethyl-1&2-cyclohexen-1-carboxaldehyde",CC1=C(C(CCC1)(C)C)C=O,,,Ανισικό; Πράσινο; Βαλσάμικο; Εσπεριδοειδή; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC1=C(C(CCC1)(C)C)C=O]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [2,6,6-Trimethyl-1&2-cyclohexen-1-carboxaldehyde]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Πράσινο,Descriptor 2=Saffron;Descriptor 3=Rose
549,Methyl 3-nonenoate,CCCCCC=CCC(=O)OC,,,Εσπεριδοειδή; Πράσινο; Θειώδης; Φρουτώδης; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCCCCC=CCC(=O)OC]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Methyl 3-nonenoate]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Φρουτώδης,Descriptor 2=Watermelon;Descriptor 3=Pear
550,(+/-)-4-Ethyloctanal,CCCCC(CC)CCC=O,,,Όξινο; Πράσινο; Λουλουδάτο; Καπνός όπως; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCCCC(CC)CCC=O]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [(+/-)-4-Ethyloctanal]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Λουλουδάτο,Descriptor 2=Milky;Descriptor 3=Fruity
551,"2,4,4,7-Tetramethylnona-6,8-diene-3-one-oxime",CC(C)C(=NO)C(C)(C)CC=C(C)C=C,,,Γήινος; Τρόφιμα όπως; Φρουτώδης; Ναυτικός; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC(C)C(=NO)C(C)(C)CC=C(C)C=C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [2,4,4,7-Tetramethylnona-6,8-diene-3-one-oxime]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Φρουτώδης,Descriptor 2=Blackcurrant;Descriptor 3=Grapefruit
552,beta-Phellandrene,CC(C)C1CCC(=C)C=C1,,,Γκουρμέ; Πικάντικο; Πούδρα; Αρωματικό; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC(C)C1CCC(=C)C=C1]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [beta-Phellandrene]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Πικάντικο,Descriptor 2=Peppery;Descriptor 3=Citrus
553,"Ethyl 2,4,7-decatrienoate",CCC=CCC=CC=CC(=O)OCC,,,Όζον; Πράσινο; Πούδρα; Φυτικά; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCC=CCC=CC=CC(=O)OCC]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Ethyl 2,4,7-decatrienoate]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Πράσινο,Descriptor 2=Fatty;Descriptor 3=Potato
554,Diethyldimethylcyclohex-2-en-1-one,CCC1C(CC(=O)C(=C1CC)C)C,,,Λουλουδάτο; Φυτικά; Ζώο όπως; Ναυτικός; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCC1C(CC(=O)C(=C1CC)C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Diethyldimethylcyclohex-2-en-1-one]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Φυτικά,Descriptor 2=Warm;Descriptor 3=Woody
555,"alpha-1-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-2-buten-1-one",CC1=CCCC(C1C(=O)CC=C)(C)C,,,Όζον; Λουλουδάτο; Εσπεριδοειδή; Πικάντικο; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC1=CCCC(C1C(=O)CC=C)(C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [alpha-1-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-2-buten-1-one]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Λουλουδάτο,Descriptor 2=Sweet;Descriptor 3=Berry
556,"3,7-Dimethyloct-6-en-3-ol",CCC(C)(CCC=C(C)C)O,,,Λουλουδάτο; Μουσκ όπως; Γκουρμέ; Θειώδης; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCC(C)(CCC=C(C)C)O]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [3,7-Dimethyloct-6-en-3-ol]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Λουλουδάτο,Descriptor 2=Citrus;Descriptor 3=Woody
557,d-Limonene,CC1=CC[C@@H](CC1)C(=C)C,,,Γήινος; Θειώδης; Εσπεριδοειδή; Ανισικό; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC1=CC[C@@H](CC1)C(=C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [d-Limonene]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Εσπεριδοειδή,Descriptor 2=Fresh;Descriptor 3=Herbal
558,1-Methyl-3-methoxy-4-isopropylbenzene,CC1=CC(=C(C=C1)C(C)C)OC,,,Γούντι; Όξινο; Καμφορώδης; Θειώδης; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC1=CC(=C(C=C1)C(C)C)OC]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [1-Methyl-3-methoxy-4-isopropylbenzene]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Γούντι,Descriptor 2=Smoky;Descriptor 3=Medicinal
559,cis-3-Hexenyl valerate,CCCCC(=O)OCC/C=C\CC,,,Καπνός όπως; Αρωματικό; Καπνιστός; Πράσινο; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCCCC(=O)OCC/C=C\CC]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [cis-3-Hexenyl valerate]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Πράσινο,Descriptor 2=Fruity;Descriptor 3=Apple
560,Terpinolene,CC1=CCC(=C(C)C)CC1,,,Εσπεριδοειδή; Πράσινο; Πούδρα; Μουσκ όπως; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC1=CCC(=C(C)C)CC1]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Terpinolene]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Εσπεριδοειδή,Descriptor 2=Pine;Descriptor 3=Herbal
561,"Ethyl 3,5,5-trimethylhexanoate",CCOC(=O)CC(C)CC(C)(C)C,,,Φρουτώδης; Ανισικό; Πικάντικο; Αλδεϋδικό; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCOC(=O)CC(C)CC(C)(C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Ethyl 3,5,5-trimethylhexanoate]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Φρουτώδης,Descriptor 2=Apple;Descriptor 3=Green
562,N-Ethyl-2-isopropyl-5-methylcyclohexane carboxamide,CCNC(=O)C1CC(CCC1C(C)C)C,,,Γκουρμέ; Μέντα; Καμφορώδης; Πούδρα; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCNC(=O)C1CC(CCC1C(C)C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [N-Ethyl-2-isopropyl-5-methylcyclohexane carboxamide]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Μέντα,Descriptor 2=Herbal;Descriptor 3=Fresh
563,Ethyl 3-methylthiopropionate,CCOC(=O)CCSC,,,Καπνιστός; Φρουτώδης; Μέντα; Αλδεϋδικό; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCOC(=O)CCSC]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Ethyl 3-methylthiopropionate]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Φρουτώδης,Descriptor 2=Sulfurous;Descriptor 3=Pineapple
564,Methyl 2-(formylamino)benzoate,COC(=O)C1=CC=CC=C1NC=O,,,Αλδεϋδικό; Καμφορώδης; Λουλουδάτο; Καπνιστός; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [COC(=O)C1=CC=CC=C1NC=O]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Methyl 2-(formylamino)benzoate]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Λουλουδάτο,Descriptor 2=Neroli;Descriptor 3=Jasmin
565,"Ethyl  2-[[[4-(1,1-dimethylethyl)phenyl]methylene]amino]benzoate",CCOC(=O)C1=CC=CC=C1N=CC2=CC=C(C=C2)C(C)(C)C,,,Αρωματικό; Μέλι; Όξινο; Αλδεϋδικό; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCOC(=O)C1=CC=CC=C1N=CC2=CC=C(C=C2)C(C)(C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Ethyl  2-[[[4-(1,1-dimethylethyl)phenyl]methylene]amino]benzoate]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Αλδεϋδικό,Descriptor 2=Floral;Descriptor 3=Herbal
566,Cyclohexaneacetic acid,C1CCC(CC1)CC(=O)O,,,Μέντα; Εσπεριδοειδή; Όξινο; Γκουρμέ; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [C1CCC(CC1)CC(=O)O]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Cyclohexaneacetic acid]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Όξινο,Descriptor 2=Cheesy;Descriptor 3=Food like
567,Methyl p-methylbenzoate,CC1=CC=C(C=C1)C(=O)OC,,,Αρωματικό; Λουλουδάτο; Φυτικά; Ναυτικός; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC1=CC=C(C=C1)C(=O)OC]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Methyl p-methylbenzoate]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Λουλουδάτο,Descriptor 2=Sweet;Descriptor 3=Anisic
568,"Phenylacetaldehyde 2,4-dihydroxy-2-methylpentane acetal",CC1CC(OC(O1)CC2=CC=CC=C2)(C)C,,,Ανισικό; Κεχριμπάρι; Όξινο; Λουλουδάτο; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC1CC(OC(O1)CC2=CC=CC=C2)(C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Phenylacetaldehyde 2,4-dihydroxy-2-methylpentane acetal]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Λουλουδάτο,Descriptor 2=Hyacinth;Descriptor 3=Green
569,Tetramethyl isopropyl dioxane,CC(C)C1C(COC(O1)(C)C)(C)C,,,Τρόφιμα όπως; Γούντι; Φυτικά; Εσπεριδοειδή; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC(C)C1C(COC(O1)(C)C)(C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Tetramethyl isopropyl dioxane]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Γούντι,Descriptor 2=Earthy;Descriptor 3=Fruity
570,1H-Indene,C1C=CC2=CC=CC=C21,,,Αρωματικό; Ναυτικός; Εσπεριδοειδή; Ζώο όπως; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [C1C=CC2=CC=CC=C21]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [1H-Indene]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ζώο όπως,Descriptor 2=Terpenic;Descriptor 3=Balsamic
571,"Trimethyl-13-oxabicyclo[10.1.0]trideca-4,8-diene",CC1(C/C=C\CC/C=C\CCC2C1(O2)C)C,,,Εσπεριδοειδή; Όξινο; Αρωματικό; Γούντι; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC1(C/C=C\CC/C=C\CCC2C1(O2)C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Trimethyl-13-oxabicyclo[10.1.0]trideca-4,8-diene]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Γούντι,Descriptor 2=Dry;Descriptor 3=Cedarwood
572,Cypress oil,CC(C)(C)CC(CCCCNC(=O)CONC(=O)OC1CCCCCC=C1)C(=O)C(C)(C)C.CC(C)(C)CC(CCCCNC(=O)OC1CCCCCC=C1)C(=O)C(C)(C)C.CC(C)(C)CC(CSC(=O)OC1CCCCCC=C1)C(=O)C(C)(C)C,,,Εσπεριδοειδή; Γούντι; Λουλουδάτο; Βαλσάμικο; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC(C)(C)CC(CCCCNC(=O)CONC(=O)OC1CCCCCC=C1)C(=O)C(C)(C)C.CC(C)(C)CC(CCCCNC(=O)OC1CCCCCC=C1)C(=O)C(C)(C)C.CC(C)(C)CC(CSC(=O)OC1CCCCCC=C1)C(=O)C(C)(C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Cypress oil]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Γούντι,Descriptor 2=Pine;Descriptor 3=Herbal
573,trans-2-tert-Butylcyclohexan-1-ol,CC(C)(C)[C@@H]1CCCC[C@H]1O,,,Λουλουδάτο; Πράσινο; Φυτικά; Βαλσάμικο; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC(C)(C)[C@@H]1CCCC[C@H]1O]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [trans-2-tert-Butylcyclohexan-1-ol]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Φυτικά,Descriptor 2=Fruity;Descriptor 3=Minty
574,"Ethanone,  1-(2,3-dimethylbicyclo[2.2.1]hept-2-yl)-",CC1C2CCC(C2)C1(C)C(=O)C,,,Ναυτικός; Τρόφιμα όπως; Λουλουδάτο; Αρωματικό; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC1C2CCC(C2)C1(C)C(=O)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Ethanone,  1-(2,3-dimethylbicyclo[2.2.1]hept-2-yl)-]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Αρωματικό,Descriptor 2=Woody;Descriptor 3=Camphoraceous
575,Allyl octanoate,CCCCCCCC(=O)OCC=C,,,Πικάντικο; Όζον; Φρουτώδης; Μέλι; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCCCCCCC(=O)OCC=C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Allyl octanoate]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Φρουτώδης,Descriptor 2=Pineapple;Descriptor 3=Waxy
576,Indole,C1=CC=C2C(=C1)C=CN2,,,Λουλουδάτο; Αρωματικό; Εσπεριδοειδή; Τρόφιμα όπως; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [C1=CC=C2C(=C1)C=CN2]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Indole]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Λουλουδάτο,Descriptor 2=Jasmin;Descriptor 3=Animal Like
577,l-Menthone,C[C@@H]1CC[C@H](C(=O)C1)C(C)C,,,Μέντα; Μέλι; Όζον; Καπνιστός; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [C[C@@H]1CC[C@H](C(=O)C1)C(C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [l-Menthone]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Μέντα,Descriptor 2=Herbal;Descriptor 3=Sweet
578,"1,2,3,4,4a,7,8,8a-Octahydro-2,4a,5,8a-tetramethyl-1-naphthyl formate",CC1CCC2(C(=CCCC2(C1OC=O)C)C)C,,,Ζώο όπως; Γούντι; Γήινος; Πούδρα; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC1CCC2(C(=CCCC2(C1OC=O)C)C)C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [1,2,3,4,4a,7,8,8a-Octahydro-2,4a,5,8a-tetramethyl-1-naphthyl formate]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Γούντι,Descriptor 2=Dry;Descriptor 3=Amber
579,"1,5,7-Octatrien-3-ol, 3,7-dimethyl-, (5E)-",CC(=C)/C=C/CC(C)(C=C)O,,,Πράσινο; Όζον; Τρόφιμα όπως; Λουλουδάτο; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC(=C)/C=C/CC(C)(C=C)O]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [1,5,7-Octatrien-3-ol, 3,7-dimethyl-, (5E)-]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Λουλουδάτο,Descriptor 2=Fruity;Descriptor 3=Ylang
580,"4-Methyl-2-(1-phenylethyl)-1,3-dioxolane",CC1COC(O1)C(C)C2=CC=CC=C2,,,Όζον; Καπνός όπως; Μουσκ όπως; Πράσινο; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CC1COC(O1)C(C)C2=CC=CC=C2]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [4-Methyl-2-(1-phenylethyl)-1,3-dioxolane]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.",Πράσινο,Descriptor 2=Hay;Descriptor 3=Dry
581,Guaiacol allyl ether,COC1=CC=CC=C1OCC=C,,,Μέλι; Πικάντικο; Πούδρα; Ναυτικός; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [COC1=CC=CC=C1OCC=C]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [Guaiacol allyl ether]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Πικάντικο,Descriptor 2=Woody;Descriptor 3=Smoky
582,delta-Decalactone,CCCCCC1CCCC(=O)O1,,,Ζώο όπως; Μέντα; Γκουρμέ; Μουσκ όπως; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [CCCCCC1CCCC(=O)O1]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφικός όρος της οσμής ενός μορίου; [delta-Decalactone]? Επιλέξτε μόνο ένα από τα [OPTIONS]. Μην γράφετε σχόλια.,Γκουρμέ,Descriptor 2=Creamy;Descriptor 3=Coconut
