question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
38,Dihydrocoumarin,C1CC(=O)OC2=CC=CC=C21,,,Powdery; Tabak wie; Tierähnlich; Honig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C1CC(=O)OC2=CC=CC=C21]? Wählen Sie nur eine Option aus der [Powdery; Tabak wie; Tierähnlich; Honig; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Dihydrocoumarin]? Wählen Sie nur eine Option aus der [Powdery; Tabak wie; Tierähnlich; Honig; ]. Bitte keine Kommentare schreiben..,Tabak wie,Descriptor 2=Coumarin;Descriptor 3=Coconut
39,"4,7-Methano-1H-inden-5-ol, 3a,4,5,6,7,7a-hexahydrodimethyl-",CC1C2C3CC(C2C=C1C)C(C3)O,,,Marine; Tabak wie; Musk-ähnlich; Aromatisch; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1C2C3CC(C2C=C1C)C(C3)O]? Wählen Sie nur eine Option aus der [Marine; Tabak wie; Musk-ähnlich; Aromatisch; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [4,7-Methano-1H-inden-5-ol, 3a,4,5,6,7,7a-hexahydrodimethyl-]? Wählen Sie nur eine Option aus der [Marine; Tabak wie; Musk-ähnlich; Aromatisch; ]. Bitte keine Kommentare schreiben..",Aromatisch,Descriptor 2=Fresh;Descriptor 3=Camphoraceous
40,1-Methyl-3-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde,CC(=CCCC1=CCCC(C1)(C)C=O)C,,,Honig; Zitrusfrüchte; Tierähnlich; Ozon; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC(=CCCC1=CCCC(C1)(C)C=O)C]? Wählen Sie nur eine Option aus der [Honig; Zitrusfrüchte; Tierähnlich; Ozon; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [1-Methyl-3-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde]? Wählen Sie nur eine Option aus der [Honig; Zitrusfrüchte; Tierähnlich; Ozon; ]. Bitte keine Kommentare schreiben..,Ozon,Descriptor 2=Fresh;Descriptor 3=Aldehydic
41,1-Cyclohexylethanol,CC(C1CCCCC1)O,,,Tierähnlich; Kräuter; Powdery; Zitrusfrüchte; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC(C1CCCCC1)O]? Wählen Sie nur eine Option aus der [Tierähnlich; Kräuter; Powdery; Zitrusfrüchte; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [1-Cyclohexylethanol]? Wählen Sie nur eine Option aus der [Tierähnlich; Kräuter; Powdery; Zitrusfrüchte; ]. Bitte keine Kommentare schreiben..,Kräuter,Descriptor 2=Minty;Descriptor 3=Fruity
42,"1,2,3,4,5,6,7,8-Octahydro-5,5-dimethylnaphthalene-2-carbaldehyde",CC1(CCCC2=C1CCC(C2)C=O)C,,,Blumenmuster; Würzig; Powdery; Aromatisch; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1(CCCC2=C1CCC(C2)C=O)C]? Wählen Sie nur eine Option aus der [Blumenmuster; Würzig; Powdery; Aromatisch; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [1,2,3,4,5,6,7,8-Octahydro-5,5-dimethylnaphthalene-2-carbaldehyde]? Wählen Sie nur eine Option aus der [Blumenmuster; Würzig; Powdery; Aromatisch; ]. Bitte keine Kommentare schreiben..",Blumenmuster,Descriptor 2=Muguet;Descriptor 3=Fresh
43,"4,5,6,7-Tetrahydro-3,6-dimethylbenzofuran",CC1CCC2=C(C1)OC=C2C,,,Würzig; Säurehaltig; Rauchig; Fruchtig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1CCC2=C(C1)OC=C2C]? Wählen Sie nur eine Option aus der [Würzig; Säurehaltig; Rauchig; Fruchtig; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [4,5,6,7-Tetrahydro-3,6-dimethylbenzofuran]? Wählen Sie nur eine Option aus der [Würzig; Säurehaltig; Rauchig; Fruchtig; ]. Bitte keine Kommentare schreiben..",Rauchig,Descriptor 2=Nutty;Descriptor 3=Earthy
44,2-Methylvaleric acid,CCCC(C)C(=O)O,,,Schwefelhaltig; Tierähnlich; Säurehaltig; Feinschmecker; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCCC(C)C(=O)O]? Wählen Sie nur eine Option aus der [Schwefelhaltig; Tierähnlich; Säurehaltig; Feinschmecker; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [2-Methylvaleric acid]? Wählen Sie nur eine Option aus der [Schwefelhaltig; Tierähnlich; Säurehaltig; Feinschmecker; ]. Bitte keine Kommentare schreiben..,Säurehaltig,Descriptor 2=Sour;Descriptor 3=Cheesy
45,"Butanoic acid, 2-methyl-, 5-hexen-1-yl ester",CCC(C)C(=O)OCCCCC=C,,,Grün; Schwefelhaltig; Erdig; Kräuter; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCC(C)C(=O)OCCCCC=C]? Wählen Sie nur eine Option aus der [Grün; Schwefelhaltig; Erdig; Kräuter; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [Butanoic acid, 2-methyl-, 5-hexen-1-yl ester]? Wählen Sie nur eine Option aus der [Grün; Schwefelhaltig; Erdig; Kräuter; ]. Bitte keine Kommentare schreiben..",Grün,Descriptor 2=Fruity;Descriptor 3=Pineapple
46,Cinnamyl alcohol,C1=CC=C(C=C1)/C=C/CO,,,Powdery; Honig; Grün; Würzig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C1=CC=C(C=C1)/C=C/CO]? Wählen Sie nur eine Option aus der [Powdery; Honig; Grün; Würzig; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Cinnamyl alcohol]? Wählen Sie nur eine Option aus der [Powdery; Honig; Grün; Würzig; ]. Bitte keine Kommentare schreiben..,Würzig,Descriptor 2=Balsamic;Descriptor 3=Cinnamon
47,Dipropyl disulfide,CCCSSCCC,,,Kräuter; Schwefelhaltig; Bernstein; Minty; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCCSSCCC]? Wählen Sie nur eine Option aus der [Kräuter; Schwefelhaltig; Bernstein; Minty; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Dipropyl disulfide]? Wählen Sie nur eine Option aus der [Kräuter; Schwefelhaltig; Bernstein; Minty; ]. Bitte keine Kommentare schreiben..,Schwefelhaltig,Descriptor 2=Onion;Descriptor 3=Green
48,"3-Ethyl-2,6-dimethylpyrazine",CCC1=NC=C(N=C1C)C,,,Fruchtig; Minty; Lebensmittel wie; Balsamico; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCC1=NC=C(N=C1C)C]? Wählen Sie nur eine Option aus der [Fruchtig; Minty; Lebensmittel wie; Balsamico; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [3-Ethyl-2,6-dimethylpyrazine]? Wählen Sie nur eine Option aus der [Fruchtig; Minty; Lebensmittel wie; Balsamico; ]. Bitte keine Kommentare schreiben..",Lebensmittel wie,Descriptor 2=Peanut;Descriptor 3=Nutty
49,Dihydromyrcene,CC(CCC=C(C)C)C=C,,,Aromatisch; Kräuter; Fruchtig; Lebensmittel wie; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC(CCC=C(C)C)C=C]? Wählen Sie nur eine Option aus der [Aromatisch; Kräuter; Fruchtig; Lebensmittel wie; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Dihydromyrcene]? Wählen Sie nur eine Option aus der [Aromatisch; Kräuter; Fruchtig; Lebensmittel wie; ]. Bitte keine Kommentare schreiben..,Kräuter,Descriptor 2=Citrus;Descriptor 3=Lime
50,"1H-Indole,3-heptanol,eta-1H-indol-3-yl-a,a,e-trimethyl ,8-bis-(2,3-dihydroindol)-2,6-
dimethyl-2-octanol",CC(CCCC(C)(C)O)CC(C1=CNC2=CC=CC=C21)C3=CNC4=CC=CC=C43,,,Tierähnlich; Minty; Balsamico; Aromatisch; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC(CCCC(C)(C)O)CC(C1=CNC2=CC=CC=C21)C3=CNC4=CC=CC=C43]? Wählen Sie nur eine Option aus der [Tierähnlich; Minty; Balsamico; Aromatisch; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [1H-Indole,3-heptanol,eta-1H-indol-3-yl-a,a,e-trimethyl ,8-bis-(2,3-dihydroindol)-2,6-
dimethyl-2-octanol]? Wählen Sie nur eine Option aus der [Tierähnlich; Minty; Balsamico; Aromatisch; ]. Bitte keine Kommentare schreiben..",Tierähnlich,Descriptor 2=Indolic;Descriptor 3=Medicinal
51,o-Toluenethiol,CC1=CC=CC=C1S,,,Schwefelhaltig; Grün; Anisisch; Honig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1=CC=CC=C1S]? Wählen Sie nur eine Option aus der [Schwefelhaltig; Grün; Anisisch; Honig; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [o-Toluenethiol]? Wählen Sie nur eine Option aus der [Schwefelhaltig; Grün; Anisisch; Honig; ]. Bitte keine Kommentare schreiben..,Schwefelhaltig,Descriptor 2=Onion;Descriptor 3=Savoury
52,Acetylpyrazine,CC(=O)C1=NC=CN=C1,,,Ozon; Feinschmecker; Kräuter; Aldehydisch; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC(=O)C1=NC=CN=C1]? Wählen Sie nur eine Option aus der [Ozon; Feinschmecker; Kräuter; Aldehydisch; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Acetylpyrazine]? Wählen Sie nur eine Option aus der [Ozon; Feinschmecker; Kräuter; Aldehydisch; ]. Bitte keine Kommentare schreiben..,Feinschmecker,Descriptor 2=Buttery;Descriptor 3=Popcorn
53,"6,6-Dimethylbicyclo[3.1.1]hept-2-ene-2-propionaldehyde",CC1(C2CC=C(C1C2)CCC=O)C,,,holzartig; Marine; Rauchig; Bernstein; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1(C2CC=C(C1C2)CCC=O)C]? Wählen Sie nur eine Option aus der [holzartig; Marine; Rauchig; Bernstein; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [6,6-Dimethylbicyclo[3.1.1]hept-2-ene-2-propionaldehyde]? Wählen Sie nur eine Option aus der [holzartig; Marine; Rauchig; Bernstein; ]. Bitte keine Kommentare schreiben..",Marine,Descriptor 2=Fresh;Descriptor 3=Herbal
54,"4,4a,5,9b-Tetrahydroindeno[1,2-d]-1,3-dioxine",C1C2COCOC2C3=CC=CC=C31,,,Blumenmuster; Kräuter; Marine; Tierähnlich; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C1C2COCOC2C3=CC=CC=C31]? Wählen Sie nur eine Option aus der [Blumenmuster; Kräuter; Marine; Tierähnlich; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [4,4a,5,9b-Tetrahydroindeno[1,2-d]-1,3-dioxine]? Wählen Sie nur eine Option aus der [Blumenmuster; Kräuter; Marine; Tierähnlich; ]. Bitte keine Kommentare schreiben..",Blumenmuster,Descriptor 2=Earthy;Descriptor 3=Leathery
55,Hop extract,C/C/1=C\2/CCC2=CC/C(=C/CC1)/C.CC(C)CC(=C)C1=C(C(=C(C(C1=O)(CC=C(C)C)O)O)CC=C(C)C)O.CC(C)CC(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)CC=C(C)C)O,,,Minty; Kampferhaltig; Anisisch; Aromatisch; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C/C/1=C\2/CCC2=CC/C(=C/CC1)/C.CC(C)CC(=C)C1=C(C(=C(C(C1=O)(CC=C(C)C)O)O)CC=C(C)C)O.CC(C)CC(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)CC=C(C)C)O]? Wählen Sie nur eine Option aus der [Minty; Kampferhaltig; Anisisch; Aromatisch; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Hop extract]? Wählen Sie nur eine Option aus der [Minty; Kampferhaltig; Anisisch; Aromatisch; ]. Bitte keine Kommentare schreiben..,Aromatisch,Descriptor 2=Fruity;Descriptor 3=Herbal
56,Butyl butyrate,CCCCOC(=O)CCC,,,Feinschmecker; Würzig; Fruchtig; Lebensmittel wie; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCCCOC(=O)CCC]? Wählen Sie nur eine Option aus der [Feinschmecker; Würzig; Fruchtig; Lebensmittel wie; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Butyl butyrate]? Wählen Sie nur eine Option aus der [Feinschmecker; Würzig; Fruchtig; Lebensmittel wie; ]. Bitte keine Kommentare schreiben..,Fruchtig,Descriptor 2=Raspberry;Descriptor 3=Blueberry
57,1H-Indene,C1C=CC2=CC=CC=C21,,,Aromatisch; Marine; Zitrusfrüchte; Tierähnlich; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C1C=CC2=CC=CC=C21]? Wählen Sie nur eine Option aus der [Aromatisch; Marine; Zitrusfrüchte; Tierähnlich; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [1H-Indene]? Wählen Sie nur eine Option aus der [Aromatisch; Marine; Zitrusfrüchte; Tierähnlich; ]. Bitte keine Kommentare schreiben..,Tierähnlich,Descriptor 2=Terpenic;Descriptor 3=Balsamic
58,Coumarin,C1=CC=C2C(=C1)C=CC(=O)O2,,,Kräuter; Minty; Schwefelhaltig; Powdery; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C1=CC=C2C(=C1)C=CC(=O)O2]? Wählen Sie nur eine Option aus der [Kräuter; Minty; Schwefelhaltig; Powdery; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Coumarin]? Wählen Sie nur eine Option aus der [Kräuter; Minty; Schwefelhaltig; Powdery; ]. Bitte keine Kommentare schreiben..,Powdery,Descriptor 2=Warm;Descriptor 3=Almond
59,[2-Isopropoxyethyl]benzene,CC(C)OCCC1=CC=CC=C1,,,Grün; Kräuter; Honig; Tierähnlich; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC(C)OCCC1=CC=CC=C1]? Wählen Sie nur eine Option aus der [Grün; Kräuter; Honig; Tierähnlich; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [[2-Isopropoxyethyl]benzene]? Wählen Sie nur eine Option aus der [Grün; Kräuter; Honig; Tierähnlich; ]. Bitte keine Kommentare schreiben..,Grün,Descriptor 2=Floral;Descriptor 3=Hyacinth
60,Linalool oxide pyranoid,CC1(C(CCC(O1)(C)C=C)O)C,,,Blumenmuster; Lebensmittel wie; Würzig; Kräuter; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1(C(CCC(O1)(C)C=C)O)C]? Wählen Sie nur eine Option aus der [Blumenmuster; Lebensmittel wie; Würzig; Kräuter; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Linalool oxide pyranoid]? Wählen Sie nur eine Option aus der [Blumenmuster; Lebensmittel wie; Würzig; Kräuter; ]. Bitte keine Kommentare schreiben..,Blumenmuster,Descriptor 2=Sweet;Descriptor 3=Honey
61,2-Hydroxymethylbenzoic acid gamma lactone,C1C2=CC=CC=C2C(=O)O1,,,Säurehaltig; Kräuter; Tabak wie; holzartig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C1C2=CC=CC=C2C(=O)O1]? Wählen Sie nur eine Option aus der [Säurehaltig; Kräuter; Tabak wie; holzartig; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [2-Hydroxymethylbenzoic acid gamma lactone]? Wählen Sie nur eine Option aus der [Säurehaltig; Kräuter; Tabak wie; holzartig; ]. Bitte keine Kommentare schreiben..,Tabak wie,Descriptor 2=Hay;Descriptor 3=Coconut
62,trans-2-Tridecenal,CCCCCCCCCC/C=C/C=O,,,Fruchtig; Aldehydisch; Musk-ähnlich; Rauchig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCCCCCCCCC/C=C/C=O]? Wählen Sie nur eine Option aus der [Fruchtig; Aldehydisch; Musk-ähnlich; Rauchig; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [trans-2-Tridecenal]? Wählen Sie nur eine Option aus der [Fruchtig; Aldehydisch; Musk-ähnlich; Rauchig; ]. Bitte keine Kommentare schreiben..,Aldehydisch,Descriptor 2=Mandarin;Descriptor 3=Green
63,"5-Methyl-5-propyl-2-(1-methylbutyl)-1,3-dioxan",CCCC(C)C1OCC(CO1)(C)CCC,,,Grün; Tabak wie; Zitrusfrüchte; Schwefelhaltig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCCC(C)C1OCC(CO1)(C)CCC]? Wählen Sie nur eine Option aus der [Grün; Tabak wie; Zitrusfrüchte; Schwefelhaltig; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [5-Methyl-5-propyl-2-(1-methylbutyl)-1,3-dioxan]? Wählen Sie nur eine Option aus der [Grün; Tabak wie; Zitrusfrüchte; Schwefelhaltig; ]. Bitte keine Kommentare schreiben..",Grün,Descriptor 2=Plastic;Descriptor 3=Floral
64,Furfuryl mercaptan,C1=COC(=C1)CS,,,Erdig; Tierähnlich; Säurehaltig; Lebensmittel wie; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C1=COC(=C1)CS]? Wählen Sie nur eine Option aus der [Erdig; Tierähnlich; Säurehaltig; Lebensmittel wie; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Furfuryl mercaptan]? Wählen Sie nur eine Option aus der [Erdig; Tierähnlich; Säurehaltig; Lebensmittel wie; ]. Bitte keine Kommentare schreiben..,Lebensmittel wie,Descriptor 2=Coffee;Descriptor 3=Roasted
65,4-Methylnonanoic acid,CCCCCC(C)CCC(=O)O,,,Tabak wie; Minty; Säurehaltig; Fruchtig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCCCCC(C)CCC(=O)O]? Wählen Sie nur eine Option aus der [Tabak wie; Minty; Säurehaltig; Fruchtig; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [4-Methylnonanoic acid]? Wählen Sie nur eine Option aus der [Tabak wie; Minty; Säurehaltig; Fruchtig; ]. Bitte keine Kommentare schreiben..,Säurehaltig,Descriptor 2=Animal Like;Descriptor 3=Dry
66,2-Methyl-4-(camphenyl-8)-cyclohexanone,CC1CC(CCC1=O)CC2C3CCC(C3)C2(C)C,,,Kräuter; Tierähnlich; Minty; Rauchig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1CC(CCC1=O)CC2C3CCC(C3)C2(C)C]? Wählen Sie nur eine Option aus der [Kräuter; Tierähnlich; Minty; Rauchig; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [2-Methyl-4-(camphenyl-8)-cyclohexanone]? Wählen Sie nur eine Option aus der [Kräuter; Tierähnlich; Minty; Rauchig; ]. Bitte keine Kommentare schreiben..,Tierähnlich,Descriptor 2=Woody;Descriptor 3=Amber
67,"6-(3Z)-3-hexen-1-yltetrahydro-2H-Pyran-2-one,",CC/C=C\CCC1CCCC(=O)O1,,,Erdig; Aromatisch; Fruchtig; Honig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC/C=C\CCC1CCCC(=O)O1]? Wählen Sie nur eine Option aus der [Erdig; Aromatisch; Fruchtig; Honig; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [6-(3Z)-3-hexen-1-yltetrahydro-2H-Pyran-2-one,]? Wählen Sie nur eine Option aus der [Erdig; Aromatisch; Fruchtig; Honig; ]. Bitte keine Kommentare schreiben..",Fruchtig,Descriptor 2=Peach;Descriptor 3=Jasmin
68,Decanoic acid,CCCCCCCCCC(=O)O,,,Säurehaltig; Marine; Honig; Zitrusfrüchte; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCCCCCCCCC(=O)O]? Wählen Sie nur eine Option aus der [Säurehaltig; Marine; Honig; Zitrusfrüchte; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Decanoic acid]? Wählen Sie nur eine Option aus der [Säurehaltig; Marine; Honig; Zitrusfrüchte; ]. Bitte keine Kommentare schreiben..,Säurehaltig,Descriptor 2=Creamy;Descriptor 3=Buttery
69,4-Ethylbenzaldehyde,CCC1=CC=C(C=C1)C=O,,,Ozon; Anisisch; Lebensmittel wie; Balsamico; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCC1=CC=C(C=C1)C=O]? Wählen Sie nur eine Option aus der [Ozon; Anisisch; Lebensmittel wie; Balsamico; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [4-Ethylbenzaldehyde]? Wählen Sie nur eine Option aus der [Ozon; Anisisch; Lebensmittel wie; Balsamico; ]. Bitte keine Kommentare schreiben..,Anisisch,Descriptor 2=Almond;Descriptor 3=Cherry
70,5-(cis-3-Hexenyl)dihydro-5-methyl-2(3H)furanone,CC/C=C\CCC1(CCC(=O)O1)C,,,Lebensmittel wie; Kampferhaltig; Feinschmecker; Grün; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC/C=C\CCC1(CCC(=O)O1)C]? Wählen Sie nur eine Option aus der [Lebensmittel wie; Kampferhaltig; Feinschmecker; Grün; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [5-(cis-3-Hexenyl)dihydro-5-methyl-2(3H)furanone]? Wählen Sie nur eine Option aus der [Lebensmittel wie; Kampferhaltig; Feinschmecker; Grün; ]. Bitte keine Kommentare schreiben..,Feinschmecker,Descriptor 2=Milky;Descriptor 3=Coconut
71,p-Menth-8-en-2-one,CC1CCC(CC1=O)C(=C)C,,,Ozon; Minty; Honig; Lebensmittel wie; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1CCC(CC1=O)C(=C)C]? Wählen Sie nur eine Option aus der [Ozon; Minty; Honig; Lebensmittel wie; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [p-Menth-8-en-2-one]? Wählen Sie nur eine Option aus der [Ozon; Minty; Honig; Lebensmittel wie; ]. Bitte keine Kommentare schreiben..,Minty,Descriptor 2=Warm;Descriptor 3=Herbal
72,Hexahydro-3H-benzofuran-2-one,C1CCC2C(C1)CC(=O)O2,,,Aldehydisch; Zitrusfrüchte; Säurehaltig; Tabak wie; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C1CCC2C(C1)CC(=O)O2]? Wählen Sie nur eine Option aus der [Aldehydisch; Zitrusfrüchte; Säurehaltig; Tabak wie; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Hexahydro-3H-benzofuran-2-one]? Wählen Sie nur eine Option aus der [Aldehydisch; Zitrusfrüchte; Säurehaltig; Tabak wie; ]. Bitte keine Kommentare schreiben..,Tabak wie,Descriptor 2=Hay;Descriptor 3=Powdery
73,cis-4-Hexenal,C/C=C\CCC=O,,,Feinschmecker; Aldehydisch; Säurehaltig; Zitrusfrüchte; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C/C=C\CCC=O]? Wählen Sie nur eine Option aus der [Feinschmecker; Aldehydisch; Säurehaltig; Zitrusfrüchte; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [cis-4-Hexenal]? Wählen Sie nur eine Option aus der [Feinschmecker; Aldehydisch; Säurehaltig; Zitrusfrüchte; ]. Bitte keine Kommentare schreiben..,Aldehydisch,Descriptor 2=Green;Descriptor 3=Oily
74,"4-(2,6,6-Trimethyl-2-cyclohexen)-2-methylbutanal",CC1=CCCC(C1C(C)CCC=O)(C)C,,,Fruchtig; holzartig; Tabak wie; Feinschmecker; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1=CCCC(C1C(C)CCC=O)(C)C]? Wählen Sie nur eine Option aus der [Fruchtig; holzartig; Tabak wie; Feinschmecker; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [4-(2,6,6-Trimethyl-2-cyclohexen)-2-methylbutanal]? Wählen Sie nur eine Option aus der [Fruchtig; holzartig; Tabak wie; Feinschmecker; ]. Bitte keine Kommentare schreiben..",holzartig,Descriptor 2=Orris;Descriptor 3=Leathery
75,dl-Menthone,C[C@@H]1CC[C@H](C(=O)C1)C(C)C,,,Minty; Schwefelhaltig; Kampferhaltig; Ozon; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C[C@@H]1CC[C@H](C(=O)C1)C(C)C]? Wählen Sie nur eine Option aus der [Minty; Schwefelhaltig; Kampferhaltig; Ozon; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [dl-Menthone]? Wählen Sie nur eine Option aus der [Minty; Schwefelhaltig; Kampferhaltig; Ozon; ]. Bitte keine Kommentare schreiben..,Minty,Descriptor 2=Cooling;Descriptor 3=Sweet
76,4-Methylpentanoic acid,CC(C)CCC(=O)O,,,Säurehaltig; Marine; Grün; Honig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC(C)CCC(=O)O]? Wählen Sie nur eine Option aus der [Säurehaltig; Marine; Grün; Honig; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [4-Methylpentanoic acid]? Wählen Sie nur eine Option aus der [Säurehaltig; Marine; Grün; Honig; ]. Bitte keine Kommentare schreiben..,Säurehaltig,Descriptor 2=Gourmand;Descriptor 3=Pungent
